journal_name,title,authors_raw,publication_date,year,doi,url,abstract,n_authors,citations,views,downloads,n_references,topic_label
Big Data and Cognitive Computing,Exploring Factors Impacting User Satisfaction with Electronic Payment Services in Taiwan: A Text-Mining Analysis of User Reviews,"Tu, Shu-Fen; Hsu, Ching-Sheng",2025/7,2025,10.3390/bdcc9070165,https://www.mdpi.com/2504-2289/9/7/165,"Electronic payments are becoming increasingly popular in Taiwan; however, there is a lack of studies examining the factors affecting user satisfaction with electronic payments in Taiwan. This study focuses on Android phone users to identify key factors influencing their experiences based on user reviews of electronic payment mobile applications. It analyzes which factors contribute to positive satisfaction and which lead to negative experiences. The study employed BERTopic for topic modeling, which flexibly accommodates multiple languages, enabling effective examination of reviews written in Chinese. Additionally, we utilized the semantic understanding capabilities of large-scale language models to preliminarily name the generated topics with the help of ChatGPT Plus. These preliminary names were then manually refined to determine the final topic titles. The findings reveal that for Android phone users, electronic payment services that enhance user convenience and offer discounts tend to foster positive satisfaction. Conversely, the instability of electronic payment applications results in many user complaints. These research results can provide valuable insights for specialized electronic payment institutions in Taiwan to enhance their services. Keywords: electronic payment; user satisfaction; text mining; topic modeling; sentiment analysis; BERTopic",2,NA,NA,0,64,IA Generativa
Big Data and Cognitive Computing,Deep Learning-Based Draw-a-Person Intelligence Quotient Screening,"Hussain, Shafaat; Ehsan, Toqeer; Alhuzali, Hassan; Al-Laith, Ali",2025/7,2025,10.3390/bdcc9070164,https://www.mdpi.com/2504-2289/9/7/164,"The Draw-A-Person Intellectual Ability test for children, adolescents, and adults is a widely used tool in psychology for assessing intellectual ability. This test relies on human drawings for initial raw scoring, with the subsequent conversion of data into IQ ranges through manual procedures. However, this manual scoring and IQ assessment process can be time-consuming, particularly for busy psychologists dealing with a high caseload of children and adolescents. Presently, DAP-IQ screening continues to be a manual endeavor conducted by psychologists. The primary objective of our research is to streamline the IQ screening process for psychologists by leveraging deep learning algorithms. In this study, we utilized the DAP-IQ manual to derive IQ measurements and categorized the entire dataset into seven distinct classes: Very Superior, Superior, High Average, Average, Below Average, Significantly Impaired, and Mildly Impaired. The dataset for IQ screening was sourced from primary to high school students aged from 8 to 17, comprising over 1100 sketches, which were subsequently manually classified under the DAP-IQ manual. Subsequently, the manual classified dataset was converted into digital images. To develop the artificial intelligence-based models, various deep learning algorithms were employed, including Convolutional Neural Network (CNN) and state-of-the-art CNN (Transfer Learning) models such as Mobile-Net, Xception, InceptionResNetV2, and InceptionV3. The Mobile-Net model demonstrated remarkable performance, achieving a classification accuracy of 98.68%, surpassing the capabilities of existing methodologies. This research represents a significant step towards expediting and enhancing the IQ screening for psychologists working with diverse age groups. Keywords: IQ measurement; DAP-IQ; human figure drawing; deep learning; mobile-net",4,NA,NA,0,32,Machine Learning
Big Data and Cognitive Computing,A Consistency-Aware Hybrid Static–Dynamic Multivariate Network for Forecasting Industrial Key Performance Indicators,"Long, Jiahui; Jia, Xiang; Li, Bingyi; Zhu, Lin; Wang, Miao",2025/7,2025,10.3390/bdcc9070163,https://www.mdpi.com/2504-2289/9/7/163,"The accurate forecasting of key performance indicators (KPIs) is essential for enhancing the reliability and operational efficiency of engineering systems under increasingly complex security challenges. However, existing approaches often neglect the heterogeneous nature of multivariate time series data, particularly the consistency of measurements and the influence of external factors, which limits their effectiveness in real-world scenarios. In this work, a Consistency-aware Hybrid Static-Dynamic Multivariate forecasting Network (CHSDM-Net) is proposed, which first applies a consistency-aware, optimization-driven segmentation to ensure high internal consistency within each segment across multiple variables. Secondly, a hybrid forecasting model integrating a Static Representation Module and a Dynamic Temporal Disentanglement and Attention Module for static and dynamic data fusion is proposed. For the dynamic data, the trend and periodic components are disentangled and fed into Trend-wise Attention and Periodic-aware Attention blocks, respectively. Extensive experiments on both synthetic and real-world radar detection datasets demonstrated that CHSDM-Net achieved significant improvements compared with existing methods. Comprehensive ablation and sensitivity analyses further validated the effectiveness and robustness of each component. The proposed method offers a practical and generalizable solution for intelligent KPI forecasting and decision support in industrial engineering applications. Keywords: industrial KPI forecasting; consistency-aware dynamic segmentation; hybrid static–dynamic modeling; feature disentanglement; global–local correlation modeling",5,NA,NA,0,58,Estadística
Big Data and Cognitive Computing,Survey on the Role of Mechanistic Interpretability in Generative AI,"Ranaldi, Leonardo",2025/8,2025,10.3390/bdcc9080193,https://www.mdpi.com/2504-2289/9/8/193,"The rapid advancement of artificial intelligence (AI) and machine learning has revolutionised how systems process information, make decisions, and adapt to dynamic environments. AI-driven approaches have significantly enhanced efficiency and problem-solving capabilities across various domains, from automated decision-making to knowledge representation and predictive modelling. These developments have led to the emergence of increasingly sophisticated models capable of learning patterns, reasoning over complex data structures, and generalising across tasks. As AI systems become more deeply integrated into networked infrastructures and the Internet of Things (IoT), their ability to process and interpret data in real-time is essential for optimising intelligent communication networks, distributed decision making, and autonomous IoT systems. However, despite these achievements, the internal mechanisms that drive LLMs’ reasoning and generalisation capabilities remain largely unexplored. This lack of transparency, compounded by challenges such as hallucinations, adversarial perturbations, and misaligned human expectations, raises concerns about their safe and beneficial deployment. Understanding the underlying principles governing AI models is crucial for their integration into intelligent network systems, automated decision-making processes, and secure digital infrastructures. This paper provides a comprehensive analysis of explainability approaches aimed at uncovering the fundamental mechanisms of LLMs. We investigate the strategic components contributing to their generalisation abilities, focusing on methods to quantify acquired knowledge and assess its representation within model parameters. Specifically, we examine mechanistic interpretability, probing techniques, and representation engineering as tools to decipher how knowledge is structured, encoded, and retrieved in AI systems. Furthermore, by adopting a mechanistic perspective, we analyse emergent phenomena within training dynamics, particularly memorisation and generalisation, which also play a crucial role in broader AI-driven systems, including adaptive network intelligence, edge computing, and real-time decision-making architectures. Understanding these principles is crucial for bridging the gap between black-box AI models and practical, explainable AI applications, thereby ensuring trust, robustness, and efficiency in language-based and general AI systems. Keywords: artificial intelligence; generative language models; interpretability",1,NA,NA,0,118,IA Generativa
Big Data and Cognitive Computing,MS-PreTE: A Multi-Scale Pre-Training Encoder for Mobile Encrypted Traffic Classification,"Wang, Ziqi; Qiu, Yufan; Liu, Yaping; Zhang, Shuo; Liu, Xinyi",2025/8,2025,10.3390/bdcc9080216,https://www.mdpi.com/2504-2289/9/8/216,"Mobile traffic classification serves as a fundamental component in network security systems. In recent years, pre-training methods have significantly advanced this field. However, as mobile traffic is typically mixed with third-party services, the deep integration of such shared services results in highly similar TCP flow characteristics across different applications. This makes it challenging for existing traffic classification methods to effectively identify mobile traffic. To address the challenge, we propose MS-PreTE, a two-phase pre-training framework for mobile traffic classification. MS-PreTE introduces a novel multi-level representation model to preserve traffic information from diverse perspectives and hierarchical levels. Furthermore, MS-PreTE incorporates a focal-attention mechanism to enhance the model’s capability in discerning subtle differences among similar traffic flows. Evaluations demonstrate that MS-PreTE achieves state-of-the-art performance on three mobile application datasets, boosting the F1 score for Cross-platform (iOS) to 99.34% (up by 2.1%), Cross-platform (Android) to 98.61% (up by 1.6%), and NUDT-Mobile-Traffic to 87.70% (up by 2.47%). Moreover, MS-PreTE exhibits strong generalization capabilities across four real-world traffic datasets. Keywords: mobile encrypted traffic classification; pre-training; vision transformer; multi-level representation; focal attention; deep learning",5,NA,NA,0,47,Machine Learning
Big Data and Cognitive Computing,A Multi-Level Annotation Model for Fake News Detection: Implementing Kazakh-Russian Corpus via Label Studio,"Sambetbayeva, Madina; Nekessova, Anargul; Yerimbetova, Aigerim; Bayangali, Abdygalym; Kaldarova, Mira; Telman, Duman; Smailov, Nurzhigit",2025/8,2025,10.3390/bdcc9080215,https://www.mdpi.com/2504-2289/9/8/215,"This paper presents a multi-level annotation model for detecting fake news in Kazakh and Russian languages, aiming to enhance understanding of disinformation strategies in multilingual digital media environments. Unlike traditional binary models, our approach captures the complexity of disinformation by accounting for both linguistic and cultural factors. To support this, a corpus of over 5000 news texts was manually annotated using the Label Studio platform. The annotation scheme consists of seven interrelated categories: CLAIM, SOURCE, EVIDENCE, DISINFORMATION_TECHNIQUE, AUTHOR_INTENT, TARGET_AUDIENCE, and TIMESTAMP. Inter-annotator agreement, evaluated using Cohen’s Kappa, ranged from 0.72 to 0.81, indicating substantial consistency. The annotated data reveals recurring patterns of disinformation, such as emotional manipulation, targeting of vulnerable individuals, and the strategic concealment of intent. Semantic relations between entities, such as CLAIM → EVIDENCE and CLAIM → AUTHOR_INTENT were formalized to represent disinformation narratives as knowledge graphs. This study contributes the first linguistically and culturally adapted annotation model for Kazakh and Russian languages, providing a robust and empirical resource for building interpretable and context-aware fake news detection systems. The resulting annotated corpus and its semantic structure offer valuable empirical material for further research in natural language processing, computational linguistics, and media studies in low-resource language environments. Keywords: fake news; annotation; disinformation; Kazakh language; Russian language; semantic relations; Label Studio; corpus linguistics; automated fake news detection",7,NA,NA,0,33,Otros
Big Data and Cognitive Computing,Detection and Localization of Hidden IoT Devices in Unknown Environments Based on Channel Fingerprints,"Ju, Xiangyu; Chen, Yitang; Li, Zhiqiang; Han, Biao",2025/8,2025,10.3390/bdcc9080214,https://www.mdpi.com/2504-2289/9/8/214,"In recent years, hidden IoT monitoring devices installed indoors have raised significant concerns about privacy breaches and other security threats. To address the challenges of detecting such devices, low positioning accuracy, and lengthy detection times, this paper proposes a hidden device detection and localization system that operates on the Android platform. This technology utilizes the Received Signal Strength Indication (RSSI) signals received by the detection terminal device to achieve the detection, classification, and localization of hidden IoT devices in unfamiliar environments. This technology integrates three key designs: (1) actively capturing the RSSI sequence of hidden devices by sending RTS frames and receiving CTS frames, which is used to generate device channel fingerprints and estimate the distance between hidden devices and detection terminals; (2) training an RSSI-based ranging model using the XGBoost algorithm, followed by multi-point localization for accurate positioning; (3) implementing augmented reality-based visual localization to support handheld detection terminals. This prototype system successfully achieves active data sniffing based on RTS/CTS and terminal localization based on the RSSI-based ranging model, effectively reducing signal acquisition time and improving localization accuracy. Real-world experiments show that the system can detect and locate hidden devices in unfamiliar environments, achieving an accuracy of 98.1% in classifying device types. The time required for detection and localization is approximately one-sixth of existing methods, with system runtime maintained within 5 min. The localization error is 0.77 m, a 48.7% improvement over existing methods with an average error of 1.5 m. Keywords: wireless network; indoor positioning; device fingerprinting; device identification",4,NA,NA,0,31,Machine Learning
Big Data and Cognitive Computing,Efficient Dynamic Emotion Recognition from Facial Expressions Using Statistical Spatio-Temporal Geometric Features,"Yaddaden, Yacine",2025/8,2025,10.3390/bdcc9080213,https://www.mdpi.com/2504-2289/9/8/213,"Automatic Facial Expression Recognition (AFER) is a key component of affective computing, enabling machines to recognize and interpret human emotions across various applications such as human–computer interaction, healthcare, entertainment, and social robotics. Dynamic AFER systems, which exploit image sequences, can capture the temporal evolution of facial expressions but often suffer from high computational costs, limiting their suitability for real-time use. In this paper, we propose an efficient dynamic AFER approach based on a novel spatio-temporal representation. Facial landmarks are extracted, and all possible Euclidean distances are computed to model the spatial structure. To capture temporal variations, three statistical metrics are applied to each distance sequence. A feature selection stage based on the Extremely Randomized Trees (ExtRa-Trees) algorithm is then performed to reduce dimensionality and enhance classification performance. Finally, the emotions are classified using a linear multi-class Support Vector Machine (SVM) and compared against the k-Nearest Neighbors (k-NN) method. The proposed approach is evaluated on three benchmark datasets: CK+, MUG, and MMI, achieving recognition rates of 94.65%, 93.98%, and 75.59%, respectively. Our results demonstrate that the proposed method achieves a strong balance between accuracy and computational efficiency, making it well-suited for real-time facial expression recognition applications. Keywords: emotion recognition; facial expression recognition; dynamic facial analysis; spatio-temporal representation; geometric features; feature selection; sequence-based approach; real-time applications",1,NA,NA,0,46,Machine Learning
Big Data and Cognitive Computing,Proposal of a Blockchain-Based Data Management System for Decentralized Artificial Intelligence Devices,"Park, Keundug; Youm, Heung-Youl",2025/8,2025,10.3390/bdcc9080212,https://www.mdpi.com/2504-2289/9/8/212,"A decentralized artificial intelligence (DAI) system is a human-oriented artificial intelligence (AI) system, which performs self-learning and shares its knowledge with other DAI systems like humans. A DAI device is an individual device (e.g., a mobile phone, a personal computer, a robot, a car, etc.) running a DAI system. A DAI device acquires validated knowledge data and raw data from a blockchain system as a trust anchor and improves its knowledge level by self-learning using the validated data. A DAI device using the proposed system reduces unreliable tasks, including the generation of unreliable products (e.g., deepfakes, fake news, and hallucinations), but the proposed system also prevents these malicious DAI devices from acquiring the validated data. This paper proposes a new architecture for a blockchain-based data management system for DAI devices, together with the service scenario and data flow, security threats, and security requirements. It also describes the key features and expected effects of the proposed system. This paper discusses the considerations for developing or operating the proposed system and concludes with future works. Keywords: blockchain; decentralized artificial intelligence; AI device; data management; knowledge sharing; self-learning; human-oriented AI; trust anchor; responsible AI",2,NA,NA,NA,62,Otros
Big Data and Cognitive Computing,Empathetic Response Generation Based on Emotional Transition Prompt and Dual-Semantic Contrastive Learning,"Mao, Yanying; Zhang, Yijia; Shao, Taihua; Chen, Honghui",2025/8,2025,10.3390/bdcc9080211,https://www.mdpi.com/2504-2289/9/8/211,"Empathetic response generation stands as a pivotal endeavor in the development of human-like dialogue systems. An effective approach in previous research is integrating external knowledge to generate empathetic responses. However, existing approaches only focus on identifying a user’s current emotional state, and they overlook the user’s emotional transition during context, and fail to propel the sustainability of the dialogue. To tackle the aforementioned issues, we propose an empathetic response generation model based on an emotional transition prompt and dual-semantic contrastive learning (EPDC). Specifically, we first compute the transition in users’ sentiment polarity during the conversation and incorporate it into the conversation embedding as sentiment prompts. Then, we generate two distinct fine-grained contextual representations and treat them as positive examples for contrastive learning, respectively, aiming at extracting high-order semantic information to guide the subsequent turn of dialogue. Finally, we also leverage commonsense knowledge to enhance the contextual representations, and the empathetic responses are generated by decoding the combination of semantic and emotional states. Notably, our work represents the pioneering application of emotional prompts and contrastive learning to augment the sustainability of empathetic dialogue. Extensive experiments conducted on the benchmark dataset EMPATHETICDIALOGUES demonstrate that EPDC outperforms the baselines in both automatic evaluations and human evaluations. Keywords: empathetic response; dialogue generation; emotional prompt; dual semantic; dialogue sustainability",4,NA,NA,0,53,IA Generativa
Big Data and Cognitive Computing,AI-Based Phishing Detection and Student Cybersecurity Awareness in the Digital Age,"Shahbazi, Zeinab; Jalali, Rezvan; Molaeevand, Maryam",2025/8,2025,10.3390/bdcc9080210,https://www.mdpi.com/2504-2289/9/8/210,"Phishing attacks are an increasingly common cybersecurity threat and are characterized by deceiving people into giving out their private credentials via emails, websites, and messages. An insight into students’ challenges in recognizing phishing threats can provide valuable information on how AI-based detection systems can be improved to enhance accuracy, reduce false positives, and build user trust in cybersecurity. This study focuses on students’ awareness of phishing attempts and evaluates AI-based phishing detection systems. Questionnaires were circulated amongst students, and responses were evaluated to uncover prevailing patterns and issues. The results indicate that most college students are knowledgeable about phishing methods, but many do not recognize the dangers of phishing. Because of this, AI-based detection systems have potential but also face issues relating to accuracy, false positives, and user faith. This research highlights the importance of bolstering cybersecurity education and ongoing enhancements to AI models to improve phishing detection. Future studies should include a more representative sample, evaluate AI detection systems in real-world settings, and assess longer-term changes in phishing-related awareness. By combining AI-driven solutions with education a safer digital world can created. Keywords: phishing detection; cybersecurity; artificial intelligence; student perception",3,NA,NA,0,32,Otros
Big Data and Cognitive Computing,SplitGround: Long-Chain Reasoning Split via Modular Multi-Expert Collaboration for Training-Free Scene Knowledge-Guided Visual Grounding,"Qin, Xilong; Hu, Yue; Wu, Wansen; Li, Xinmeng; Yin, Quanjun",2025/8,2025,10.3390/bdcc9080209,https://www.mdpi.com/2504-2289/9/8/209,"Scene Knowledge-guided Visual Grounding (SK-VG) is a multi-modal detection task built upon conventional visual grounding (VG) for human–computer interaction scenarios. It utilizes an additional passage of scene knowledge apart from the image and context-dependent textual query for referred object localization. Due to the inherent difficulty in directly establishing correlations between the given query and the image without leveraging scene knowledge, this task imposes significant demands on a multi-step knowledge reasoning process to achieve accurate grounding. Off-the-shelf VG models underperform under such a setting due to the requirement of detailed description in the query and a lack of knowledge inference based on implicit narratives of the visual scene. Recent Vision–Language Models (VLMs) exhibit improved cross-modal reasoning capabilities. However, their monolithic architectures, particularly in lightweight implementations, struggle to maintain coherent reasoning chains across sequential logical deductions, leading to error accumulation in knowledge integration and object localization. To address the above-mentioned challenges, we propose SplitGround—a collaborative framework that strategically decomposes complex reasoning processes by fusing the input query and image with knowledge through two auxiliary modules. Specifically, it implements an Agentic Annotation Workflow (AAW) for explicit image annotation and a Synonymous Conversion Mechanism (SCM) for semantic query transformation. This hierarchical decomposition enables VLMs to focus on essential reasoning steps while offloading auxiliary cognitive tasks to specialized modules, effectively splitting long reasoning chains into manageable subtasks with reduced complexity. Comprehensive evaluations on the SK-VG benchmark demonstrate the significant advancements of our method. Remarkably, SplitGround attains an accuracy improvement of 15.71% on the hard split of the test set over the previous training-required SOTA, using only a compact VLM backbone without fine-tuning, which provides new insights for knowledge-intensive visual grounding tasks. Keywords: visual grounding; scene knowledge reasoning; human–computer interaction; multi-expert collaboration; vision language model",5,NA,NA,0,71,Estadística
Big Data and Cognitive Computing,Ontology Matching Method Based on Deep Learning and Syntax,"Lu, Jiawei; Yan, Changfeng",2025/8,2025,10.3390/bdcc9080208,https://www.mdpi.com/2504-2289/9/8/208,"Ontology technology addresses data heterogeneity challenges in Internet of Everything (IoE) systems enabled by Cyber Twin and 6G, yet the subjective nature of ontology engineering often leads to differing definitions of the same concept across ontologies, resulting in ontology heterogeneity. To solve this problem, this study introduces a hybrid ontology matching method that integrates a Recurrent Neural Network (RNN) with syntax-based analysis. The method first extracts representative entities by leveraging in-degree and out-degree information from ontological tree structures, which reduces training noise and improves model generalization. Next, a matching framework combining RNN and N-gram is designed: the RNN captures medium-distance dependencies and complex sequential patterns, supporting the dynamic optimization of embedding parameters and semantic feature extraction; the N-gram module further captures local information and relationships between adjacent characters, improving the coverage of matched entities. The experiments were conducted on the OAEI benchmark dataset, where the proposed method was compared with representative baseline methods from OAEI as well as a Transformer-based method. The results demonstrate that the proposed method achieved an 18.18% improvement in F-measure over the best-performing baseline. This improvement was statistically significant, as validated by the Friedman and Holm tests. Moreover, the proposed method achieves the shortest runtime among all the compared methods. Compared to other RNN-based hybrid frameworks that adopt classical structure-based and semantics-based similarity measures, the proposed method further improved the F-measure by 18.46%. Furthermore, a comparison of time and space complexity with the standalone RNN model and its variants demonstrated that the proposed method achieved high performance while maintaining favorable computational efficiency. These findings confirm the effectiveness and efficiency of the method in addressing ontology heterogeneity in complex IoE environments. Keywords: IOE; ontology matching; deep learning; syntax; OAEI",2,NA,NA,0,45,Machine Learning
Big Data and Cognitive Computing,Target-Oriented Opinion Words Extraction Based on Dependency Tree,"Wen, Yan; Yu, Enhai; Qu, Jiawei; Cheng, Lele; Chen, Yuao; Lu, Siyu",2025/8,2025,10.3390/bdcc9080207,https://www.mdpi.com/2504-2289/9/8/207,"Target-oriented opinion words extraction (TOWE) is a novel subtask of aspect-based sentiment analysis (ABSA), which aims to extract opinion words corresponding to a given opinion target within a sentence. In recent years, neural networks have been widely used to solve this problem and have achieved competitive results. However, when faced with complex and long sentences, the existing methods struggle to accurately identify the semantic relationships between distant opinion targets and opinion words. This is primarily because they rely on literal distance, rather than semantic distance, to model the local context or opinion span of the opinion target. To address this issue, we propose a neural network model called DTOWE, which comprises (1) a global module using Inward-LSTM and Outward-LSTM to capture general sentence-level context, and (2) a local module that employs BiLSTM combined with DT-LCF to focus on target-specific opinion spans. DT-LCF is implemented in two ways: DT-LCF-Mask, which uses a binary mask to zero out non-local context beyond a dependency tree distance threshold, α, and DT-LCF-weight, which applies a dynamic weighted decay to downweigh distant context based on semantic distance. These mechanisms leverage dependency tree structures to measure semantic proximity, reducing the impact of irrelevant words and enhancing the accuracy of opinion span detection. Extensive experiments on four benchmark datasets demonstrate that DTOWE outperforms state-of-the-art models. Specifically, DT-LCF-Weight achieves F1-scores of 73.62% (14lap), 82.24% (14res), 75.35% (15res), and 83.83% (16res), with improvements of 2.63% to 3.44% over the previous state-of-the-art (SOTA) model, IOG. Ablation studies confirm that the dependency tree-based distance measurement and DT-LCF mechanism are critical to the model’s effectiveness, validating their ability to handle complex sentences and capture semantic dependencies between targets and opinion words. Keywords: target-oriented opinion words extraction; aspect-level sentiment analysis; dependency tree; BiLSTM",6,NA,NA,0,26,Machine Learning
Big Data and Cognitive Computing,Research on Multi-Stage Detection of APT Attacks: Feature Selection Based on LDR-RFECV and Hyperparameter Optimization via LWHO,"Zeng, Lihong; Li, Honghui; Fu, Xueliang; Han, Daoqi; Zhou, Shuncheng; He, Xin",2025/8,2025,10.3390/bdcc9080206,https://www.mdpi.com/2504-2289/9/8/206,"In the highly interconnected digital ecosystem, cyberspace has become the main battlefield for complex attacks such as Advanced Persistent Threat (APT). The complexity and concealment of APT attacks are increasing, posing unprecedented challenges to network security. Current APT detection methods largely depend on general datasets, making it challenging to capture the stages and complexity of APT attacks. Moreover, existing detection methods often suffer from suboptimal accuracy, high false alarm rates, and a lack of real-time capabilities. In this paper, we introduce LDR-RFECV, a novel feature selection (FS) algorithm that uses LightGBM, Decision Trees (DTs), and Random Forest (RF) as integrated feature evaluators instead of single evaluators in recursive feature elimination algorithms. This approach helps select the optimal feature subset, thereby significantly enhancing detection efficiency. In addition, a novel optimization algorithm called LWHO was proposed, which integrates the Levy flight mechanism with the Wild Horse Optimizer (WHO) to optimize the hyperparameters of the LightGBM model, ultimately enhancing performance in APT attack detection. More importantly, this optimization strategy significantly boosts the detection rate during the lateral movement phase of APT attacks, a pivotal stage where attackers infiltrate key resources. Timely identification is essential for disrupting the attack chain and achieving precise defense. Experimental results demonstrate that the proposed method achieves 97.31% and 98.32% accuracy on two typical APT attack datasets, DAPT2020 and Unraveled, respectively, which is 2.86% and 4.02% higher than the current research methods, respectively. Keywords: APT attack detection; feature selection; machine learning; optimization algorithm",6,NA,NA,0,35,Machine Learning
Big Data and Cognitive Computing,Explainable Deep Learning Model for ChatGPT-Rephrased Fake Review Detection Using DistilBERT,"AlQadi, Rania A.; Taie, Shereen A.; Idrees, Amira M.; Elhariri, Esraa",2025/8,2025,10.3390/bdcc9080205,https://www.mdpi.com/2504-2289/9/8/205,"Customers heavily depend on reviews for product information. Fake reviews may influence the perception of product quality, making online reviews less effective. ChatGPT’s (GPT-3.5 and GPT-4) ability to generate human-like reviews and responses to inquiries across several disciplines has increased recently. This leads to an increase in the number of reviewers and applications using ChatGPT to create fake reviews. Consequently, the detection of fake reviews generated or rephrased by ChatGPT has become essential. This paper proposes a new approach that distinguishes ChatGPT-rephrased reviews, considered fake, from real ones, utilizing a balanced dataset to analyze the sentiment and linguistic patterns that characterize both reviews. The proposed model further leverages Explainable Artificial Intelligence (XAI) techniques, including Local Interpretable Model-agnostic Explanations (LIME) and Shapley Additive Explanations (SHAP) for deeper insights into the model’s predictions and the classification logic. The proposed model performs a pre-processing phase that includes part-of-speech (POS) tagging, word lemmatization, tokenization, and then fine-tuned Transformer-based Machine Learning (ML) model DistilBERT for predictions. The obtained experimental results indicate that the proposed fine-tuned DistilBERT, utilizing the constructed balanced dataset along with a pre-processing phase, outperforms other state-of-the-art methods for detecting ChatGPT-rephrased reviews, achieving an accuracy of 97.25% and F1-score of 97.56%. The use of LIME and SHAP techniques not only enhanced the model’s interpretability, but also offered valuable insights into the key factors that affect the differentiation of genuine reviews from ChatGPT-rephrased ones. According to XAI, ChatGPT’s writing style is polite, uses grammatical structure, lacks specific descriptions and information in reviews, uses fancy words, is impersonal, and has deficiencies in emotional expression. These findings emphasize the effectiveness and reliability of the proposed approach. Keywords: fake reviews; ChatGPT; real reviews; DistilBERT; transformers; generative language models; explainable artificial intelligence; shapley additive explanations; local interpretable model-agnostic explanations",4,NA,NA,0,23,IA Generativa
Big Data and Cognitive Computing,Rebalancing in Supervised Contrastive Learning for Long-Tailed Visual Recognition,"Lv, Jiahui; Lei, Jun; Zhang, Jun; Chen, Chao; Li, Shuohao",2025/8,2025,10.3390/bdcc9080204,https://www.mdpi.com/2504-2289/9/8/204,"In real-world visual recognition tasks, long-tailed distribution is a pervasive challenge, where the extreme class imbalance severely limits the representation learning capability of deep models. Although supervised learning has demonstrated certain potential in long-tailed visual recognition, these models’ gradient updates dominated by head classes often lead to insufficient representation of tail classes, resulting in ambiguous decision boundaries. While existing Supervised Contrastive Learning variants mitigate class bias through instance-level similarity comparison, they are still limited by biased negative sample selection and insufficient modeling of the feature space structure. To address this, we propose Rebalancing Supervised Contrastive Learning (Reb-SupCon), which constructs a balanced and discriminative feature space during model training to alleviate performance deviation. Our method consists of two key components: (1) a dynamic rebalancing factor that automatically adjusts sample contributions through differentiable weighting, thereby establishing class-balanced feature representations; (2) a prototype-aware enhancement module that further improves feature discriminability by explicitly constraining the geometric structure of the feature space through introduced feature prototypes, enabling locally discriminative feature reconstruction. This breaks through the limitations of conventional instance contrastive learning and helps the model to identify more reasonable decision boundaries. Experimental results show that this method demonstrates superior performance on mainstream long-tailed benchmark datasets, with ablation studies and feature visualizations validating the modules’ synergistic effects. Keywords: long-tailed visual recognition; contrastive learning; representation learning; feature balancing",5,NA,NA,0,59,Otros
Big Data and Cognitive Computing,Application of a Multi-Algorithm-Optimized CatBoost Model in Predicting the Strength of Multi-Source Solid Waste Backfilling Materials,"Qiu, Jianhui; Li, Jielin; Xiong, Xin; Zhou, Keping",2025/8,2025,10.3390/bdcc9080203,https://www.mdpi.com/2504-2289/9/8/203,"Backfilling materials are commonly employed materials in mines for filling mining waste, and the strength of the consolidated backfill formed by the binding material directly influences the stability of the surrounding rock and production safety in mines. The traditional approach to obtaining the strength of the backfill demands a considerable amount of manpower and time. The rapid and precise acquisition and optimization of backfill strength parameters hold utmost significance for mining safety. In this research, the authors carried out a backfill strength experiment with five experimental parameters, namely concentration, cement–sand ratio, waste rock–tailing ratio, curing time, and curing temperature, using an orthogonal design. They collected 174 sets of backfill strength parameters and employed six population optimization algorithms, including the Artificial Ecosystem-based Optimization (AEO) algorithm, Aquila Optimization (AO) algorithm, Germinal Center Optimization (GCO), Sand Cat Swarm Optimization (SCSO), Sparrow Search Algorithm (SSA), and Walrus Optimization Algorithm (WaOA), in combination with the CatBoost algorithm to conduct a prediction study of backfill strength. The study also utilized the Shapley Additive explanatory (SHAP) method to analyze the influence of different parameters on the prediction of backfill strength. The results demonstrate that when the population size was 60, the AEO-CatBoost algorithm model exhibited a favorable fitting effect (R2 = 0.947, VAF = 93.614), and the prediction error was minimal (RMSE = 0.606, MAE = 0.465), enabling the accurate and rapid prediction of the strength parameters of the backfill under different ratios and curing conditions. Additionally, an increase in curing temperature and curing time enhanced the strength of the backfill, and the influence of the waste rock–tailing ratio on the strength of the backfill was negative at a curing temperature of 50 °C, which is attributed to the change in the pore structure at the microscopic level leading to macroscopic mechanical alterations. When the curing conditions are adequate and the parameter ratios are reasonable, the smaller the porosity rate in the backfill, the greater the backfill strength will be. This study offers a reliable and accurate method for the rapid acquisition of backfill strength and provides new technical support for the development of filling mining technology. Keywords: backfill materials; machine learning; mine safety; material property evaluation",4,NA,NA,0,55,Machine Learning
